Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Review Text,Review Length,Rating Segment,Contradiction Type,Is Contradiction,GMM Cluster,Cluster Confidence,Cluster Uncertainty,Segment Name,Age Group,GMM Log Density,Density Anomaly,Low Confidence Anomaly,Age_Extreme,Positive_Feedback_Count_Extreme,Review_Length_Extreme,Extreme Feature Count,Density Rarity Score,Anomaly Score,Final Anomaly,Anomaly Type
828,47,5,0,1,General,Tops,Blouses,This shirt is like the best worn in flannel with a little feminine flair! super soft and great length.,19,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-8.473895217320363,1,0,0,0,0,0,0.998296857702461,0.6991484288512305,1,Low GMM Density | Rating-Recommendation Contradiction
576,73,2,1,1,General,Bottoms,Shorts,"These shorts just didn't work for me. i loved the embroidery and the color, but i just don't have the curves for them. try these if you have an hourglass or fuller figure.",33,Negative,Low Rating - Recommended,1,7,1.0,0.0,Critical but Recommending,70+,-7.660427039070536,1,0,0,0,0,0,0.9978710721280764,0.6989355360640381,1,Low GMM Density | Rating-Recommendation Contradiction
908,51,2,1,2,General,Tops,Fine gauge,"This sweater is very long, could be worn as a dress at 5'3 !",14,Negative,Low Rating - Recommended,1,7,1.0,0.0,Critical but Recommending,50-59,-7.599261584606939,1,0,0,0,0,0,0.9978284935706379,0.6989142467853189,1,Low GMM Density | Rating-Recommendation Contradiction
1075,48,1,1,0,General,Dresses,Dresses,Such a great dress. fit is flattering. the small v cut in the front and beading around the neckline keep it from becoming a boring lbd. classy enough to wear to a funeral but can be dressed up with some killer shoes. thrilled with purchase!,45,Negative,Low Rating - Recommended,1,1,0.999989710429391,1.0289570609001153e-05,Highly Satisfied Recommenders,40-49,-7.433004324086848,1,0,0,0,0,0,0.997573022226007,0.6987885690271253,1,Low GMM Density | Rating-Recommendation Contradiction
832,64,5,0,4,General Petite,Tops,Blouses,"I usually wear a s. the reviews were helpful. looking at the pic this shirt does look a little on the fitted side. i ordered a size m & it fits perfectly! the sleeve length is fine too! the colors are dark, not as in the photo. i do like the frayed edge look too. i have some skinnys like that. i had been looking at this shirt for months but thought it was a bit pricey. at the sale price plus the promo discount it makes it very much worth it. no regrets. hope this isn't tmi.. of note: the dark bl",103,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,60-69,-7.308727538985719,1,0,0,0,0,0,0.9973601294388146,0.6986800647194074,1,Low GMM Density | Rating-Recommendation Contradiction
941,64,5,0,6,General,Tops,Sweaters,"I ordered my usual sz s during the promo. arrived yesterday & the fit is perfect w/ a little room to spare for layering. it's a snap front closure, front patch pockets, & attached hood that is small to med size-not huge or overwhelming. it's 100% acrylic which isn't my 1st choice, but soft, comfy & seems good quality. length falls abt 3"" below my knees. arm length is fine. pretty much looks as in the pic including the marled color. if you are in need of a great functional long swtr w/ good looks",95,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,60-69,-7.275214884978428,1,0,0,0,0,0,0.9972749723239377,0.6986374861619689,1,Low GMM Density | Rating-Recommendation Contradiction
872,44,1,1,0,General,Tops,Knits,"I loved the color and design until i tried it on in the store. i am 5'5"" with a slender build. i tried my usual xs but couldn't manage to put this shirt on me without risking smear my makeup or scratch my face by the elastic band at the neckline. the band is so small even fully stretched out. i have a normal sized head just in case you wonder... i gave up after wrestling with it. i can only imagine how uncomfortable to wear something with a tight elastic band choking me...funny... but not funny.",97,Negative,Low Rating - Recommended,1,1,0.9999980817384233,1.918261576694391e-06,Highly Satisfied Recommenders,40-49,-7.221271967289733,1,0,0,0,0,0,0.9972323937664992,0.698616580535565,1,Low GMM Density | Rating-Recommendation Contradiction
1110,44,1,1,0,General,Dresses,Dresses,"I saw this dress in the catalog and had to have it. when i went to the store it was sold out so i had them order and ship it to me in two sizes - my regular and one size larger. when i got them, i tried on my regular size first and it was just perfect! beautiful pattern and material. light and airy. sexy with the low-cut ""keyhole."" i am sooo happy with my purchase.",77,Negative,Low Rating - Recommended,1,1,0.9999965833262576,3.4166737423735327e-06,Highly Satisfied Recommenders,40-49,-7.114985972135327,1,0,0,0,0,0,0.9971898152090607,0.6985955909392788,1,Low GMM Density | Rating-Recommendation Contradiction
1020,25,5,0,5,General,Bottoms,Skirts,I ordered my usual size; however when it arrived it appeared to fit a 9 year old! the color and style are adorable. i will need to exchange it for 2 sizes larger! i am so shocked at maeve's sizing.,40,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,18-29,-6.922767729127342,1,0,0,0,0,0,0.9969769224218683,0.6984884612109341,1,Low GMM Density | Rating-Recommendation Contradiction
931,58,5,0,1,General,Tops,Sweaters,"This is an absolutely gorgeous sweater. the colors are just as they appear online, but the length stated for the petite version is way off. i suspected as much from the picture, but decided to try it anyway. the petite small went down to my ankles! too bad. i would have loved this sweater if it were an above-the-knee or even at-knee length.",63,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,50-59,-6.623874034681222,1,0,0,0,0,0,0.9965085582900451,0.6982542791450226,1,Low GMM Density | Rating-Recommendation Contradiction
1117,75,4,0,2,General Petite,Jackets,Outerwear,"I tried this jacket on in store, both m & l. both seemed to pull a little at waist/pocket (notice the raised pleat on the closeup. i ordered xl on line. it fits better but still seems to fit like the other two when fastened. snaps seem to be misplaced. on the plus side, the style is cute and there is brown (taupe) mixed in with the grey which is more flattering to brownettes. there isn't much difference in sizing of all three. i am not sure whether this is a keeper. open, it is fine and casual;",98,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-6.609580462361109,1,0,0,0,0,0,0.9964659797326066,0.6982329898663033,1,Low GMM Density | Rating-Recommendation Contradiction
873,21,2,1,3,General,Tops,Knits,"The front cream panel is completely transparent.i didn't purchase because my bra showed and it would ruin the look with a cami underneath.

i wish the fabric were translucent - not so see through.",34,Negative,Low Rating - Recommended,1,7,1.0,0.0,Critical but Recommending,18-29,-6.501449253944196,1,0,0,0,0,0,0.9962956655028528,0.6981478327514263,1,Low GMM Density | Rating-Recommendation Contradiction
1038,22,2,1,1,General Petite,Bottoms,Jeans,"These jeans are adorable! i'm so sad they didn't fit. my legs are bigger than the rest of my body, but i usually have good luck with wide leg pants. if you are looking for wide legs, these are not the jeans for you!",44,Negative,Low Rating - Recommended,1,7,1.0,0.0,Critical but Recommending,18-29,-6.4065371133902165,1,0,0,0,0,0,0.9961253512730989,0.6980626756365494,1,Low GMM Density | Rating-Recommendation Contradiction
863,66,2,1,2,General,Tops,Knits,"Maybe i shouldn't have sized up to an xl but i'm not sure a smaller size would have solved the weird fit. the vee is quite low and i'm busty. it'll be really low if you're smaller on top. the fit from back to front where it ties looked horrible on me. not tight at all. it's almost balloon like around the hem and from the side view, i looked like a really wide green apple. i hate leaving a bad review because i know someone may love it but i wouldn't recommend it.",94,Negative,Low Rating - Recommended,1,7,1.0,0.0,Critical but Recommending,60-69,-6.250574586364365,1,0,0,0,0,0,0.9958273013710296,0.6979136506855148,1,Low GMM Density | Rating-Recommendation Contradiction
1078,72,4,0,1,General Petite,Dresses,Dresses,For me this had too much material and was a little too tent like. a beautiful dress but not my style. i prefer more a line with not so much material.if you are looking for something roomy this is a good choice.,42,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-6.0101000594308065,1,0,0,0,0,0,0.9951460444520139,0.697573022226007,1,Low GMM Density | Rating-Recommendation Contradiction
872,52,5,0,2,General,Tops,Knits,This top is one of my retailer faves! it is so comfortable and love the quality and design. i receive many compliments on this top. i usually wear an xs or s in retailer tops and the xs was a little tight in the arms. the dressing room attendant suggested ordering a petite small so i wouldn't lose the shape. so glad i did. it fits perfect! i even ordered when it was on sale!! the gray color is perfect! its not too thick or thin.,86,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,50-59,-5.816089114609159,1,0,0,0,0,0,0.9946351017627523,0.6973175508813761,1,Low GMM Density | Rating-Recommendation Contradiction
1079,62,2,1,1,General,Dresses,Dresses,"I ordered this dress in a size 8, my normal size at retailer. it is a lovely dress and so feminine, but it is incorrectly sized. i couldn't begin to button it. i reordered it in size 12 if that tells you anything. buyer beware. unless you are itsy bitsy, you need to size up. i will say that as pretty as the photos are, the dress is even more lovely in person.",73,Negative,Low Rating - Recommended,1,7,1.0,0.0,Critical but Recommending,60-69,-5.80262658626717,1,0,0,0,0,0,0.9945499446478754,0.6972749723239378,1,Low GMM Density | Rating-Recommendation Contradiction
1095,32,4,0,1,General Petite,Dresses,Dresses,"True to size and lovely dress, except the arm pit area is tight and pinches. had to return.",18,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-5.761755911364851,1,0,0,0,0,0,0.9944647875329984,0.6972323937664993,1,Low GMM Density | Rating-Recommendation Contradiction
1070,45,5,0,1,General,Bottoms,Pants,"I love these leggings! the material is a bit thicker than your typical leggings material so it hugs without being too clingy like spandex. the fit i's somewhere between leggings and skinny pants. the suede fabric feels soft and looks to be of good quality. the petite fit works perfectly for me as well, no bunching at the ankles. i can see these being a staple in the upcoming months.",70,Positive,High Rating - Not Recommended,1,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-5.713999743775801,1,0,0,0,0,0,0.9943796304181214,0.6971898152090608,1,Low GMM Density | Rating-Recommendation Contradiction
1020,38,2,1,1,General,Bottoms,Skirts,"This a great skirt for someone with a straight or boyish figure. this skirt does not accommodate a curvy figure - small waist, feminine hips.",25,Negative,Low Rating - Recommended,1,7,1.0,0.0,Critical but Recommending,30-39,-5.688405543285066,1,0,0,0,0,0,0.9942093161883675,0.6971046580941838,1,Low GMM Density | Rating-Recommendation Contradiction
1095,27,2,1,1,General Petite,Dresses,Dresses,"As another reviewer pointed out, although the tag inside the dress says that you can machine wash in cold water, the color around the popsicles will bleed! this is extremely disappointing. i'm hoping it can either be fixed with dye remover, or that retailer will take this item back. would only dry clean this item.",55,Negative,Low Rating - Recommended,1,7,1.0,0.0,Critical but Recommending,18-29,-5.685913881867464,1,0,0,0,0,0,0.9941667376309291,0.6970833688154645,1,Low GMM Density | Rating-Recommendation Contradiction
1152,35,2,1,4,General,Dresses,Dresses,"My v-shape figure (broad shoulder, narrow hips, waist not well defined) looked completely square in this. not flattering at all. perhaps better for other figures.",25,Negative,Low Rating - Recommended,1,7,1.0,0.0,Critical but Recommending,30-39,-5.648220578004908,1,0,0,0,0,0,0.9940390019586136,0.6970195009793068,1,Low GMM Density | Rating-Recommendation Contradiction
