Division Name,Department Name,Class Name,Rating,Recommended IND,Clothing ID
General,Tops,Sweaters,5,1,937
General Petite,Tops,Knits,5,1,886
General,Trend,Trend,3,1,1137
General,Dresses,Dresses,5,1,1087
General,Tops,Sweaters,5,1,937
General Petite,Tops,Knits,4,1,886
General Petite,Tops,Knits,4,1,886
General,Dresses,Dresses,4,1,1087
General,Tops,Sweaters,3,0,937
General,Tops,Sweaters,1,0,937
General Petite,Tops,Knits,4,1,886
General,Trend,Trend,5,1,1137
General Petite,Tops,Knits,3,1,886
General Petite,Tops,Knits,5,1,886
General,Tops,Sweaters,5,1,937
General,Tops,Sweaters,5,1,937
General,Dresses,Dresses,5,1,1087
General,Dresses,Dresses,4,1,1087
General,Dresses,Dresses,3,0,1087
General,Dresses,Dresses,2,0,1087
General Petite,Tops,Knits,5,1,886
General Petite,Tops,Knits,5,1,886
General,Tops,Sweaters,3,1,937
Initmates,Intimate,Layering,5,1,245
General,Tops,Sweaters,5,1,937
General Petite,Tops,Knits,5,1,886
General,Tops,Sweaters,3,0,937
General,Tops,Sweaters,3,0,937
General,Dresses,Dresses,4,1,1087
Initmates,Intimate,Legwear,5,1,745
Initmates,Intimate,Legwear,4,1,745
General,Dresses,Dresses,3,0,1087
General,Tops,Sweaters,2,0,937
General,Tops,Sweaters,1,0,937
General Petite,Dresses,Dresses,4,1,1110
General,Dresses,Dresses,4,1,1087
Initmates,Intimate,Legwear,5,1,745
General,Dresses,Dresses,2,0,1087
General Petite,Dresses,Dresses,5,1,1110
General Petite,Dresses,Dresses,2,0,1110
General,Tops,Knits,5,1,873
General,Tops,Fine gauge,5,1,895
General,Tops,Fine gauge,5,1,895
General,Tops,Fine gauge,5,1,895
General,Dresses,Dresses,2,0,1072
General,Tops,Fine gauge,5,1,895
General,Tops,Sweaters,1,0,945
General,Tops,Fine gauge,3,0,895
General,Tops,Blouses,4,1,850
General,Tops,Sweaters,5,1,945
General,Tops,Fine gauge,4,1,895
Initmates,Intimate,Lounge,3,0,805
General,Tops,Blouses,5,1,850
General,Tops,Blouses,4,1,850
General,Tops,Fine gauge,3,1,895
General,Dresses,Dresses,5,1,1072
Initmates,Intimate,Lounge,4,1,805
General,Tops,Sweaters,1,0,945
General Petite,Tops,Blouses,3,0,833
General Petite,Tops,Blouses,5,1,833
General Petite,Tops,Blouses,5,1,833
General,Tops,Blouses,5,1,850
General Petite,Tops,Blouses,4,1,833
General,Dresses,Dresses,5,1,1072
General,Tops,Fine gauge,4,1,895
General,Tops,Blouses,5,1,850
General Petite,Tops,Blouses,5,1,833
General,Tops,Fine gauge,5,1,895
General,Tops,Fine gauge,5,1,895
General Petite,Tops,Blouses,4,1,833
General,Tops,Fine gauge,2,0,895
General Petite,Tops,Knits,2,0,886
General Petite,Tops,Knits,3,1,886
General Petite,Tops,Knits,5,1,886
General Petite,Tops,Knits,5,1,886
General Petite,Dresses,Dresses,5,1,1078
General Petite,Dresses,Dresses,5,1,1089
General,Tops,Fine gauge,3,0,895
General Petite,Tops,Knits,2,0,886
General,Tops,Fine gauge,3,0,895
General,Dresses,Dresses,4,1,1105
General Petite,Tops,Knits,4,1,886
General Petite,Tops,Knits,2,0,886
General Petite,Tops,Knits,3,1,886
General,Jackets,Jackets,5,1,969
General Petite,Tops,Knits,4,1,886
General Petite,Dresses,Dresses,5,1,1078
General Petite,Bottoms,Pants,4,1,1060
General Petite,Tops,Knits,5,1,886
General Petite,Tops,Knits,2,0,886
General,Tops,Fine gauge,3,0,895
General,Tops,Fine gauge,4,1,895
General Petite,Tops,Knits,3,0,886
General,Tops,Fine gauge,2,1,895
General,Tops,Fine gauge,2,0,895
General Petite,Dresses,Dresses,3,1,1089
General Petite,Tops,Knits,5,1,886
General,Tops,Fine gauge,4,1,895
General,Tops,Knits,4,1,868
General,Tops,Fine gauge,2,0,895
General Petite,Tops,Knits,2,0,886
General Petite,Tops,Knits,4,0,886
General Petite,Tops,Knits,2,0,886
General Petite,Dresses,Dresses,5,1,1089
General Petite,Dresses,Dresses,5,1,1078
General,Tops,Fine gauge,4,1,895
General,Jackets,Jackets,3,0,975
General,Jackets,Jackets,5,1,975
General Petite,Tops,Knits,4,1,886
General,Trend,Trend,5,1,548
General Petite,Dresses,Dresses,5,1,1078
General Petite,Bottoms,Pants,1,0,1060
General Petite,Tops,Knits,4,1,886
General Petite,Tops,Knits,5,1,886
General Petite,Tops,Knits,5,1,886
General Petite,Tops,Knits,5,1,886
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,5,1,1078
General,Dresses,Dresses,5,1,1078
General,Tops,Fine gauge,5,1,895
General Petite,Tops,Knits,4,1,886
Initmates,Intimate,Lounge,5,1,594
General Petite,Tops,Fine gauge,3,0,895
General Petite,Tops,Knits,5,1,886
General Petite,Tops,Knits,5,1,886
General Petite,Dresses,Dresses,5,1,1089
General,Jackets,Jackets,3,1,975
General Petite,Tops,Knits,5,1,886
General,Dresses,Dresses,4,1,1078
General Petite,Tops,Fine gauge,5,1,895
General Petite,Bottoms,Pants,2,0,1060
General Petite,Tops,Fine gauge,5,1,895
General,Jackets,Jackets,4,1,975
General Petite,Tops,Knits,5,1,886
General,Jackets,Jackets,5,1,975
General Petite,Tops,Blouses,4,1,815
General Petite,Bottoms,Jeans,5,1,1026
General Petite,Tops,Blouses,2,0,823
General Petite,Bottoms,Pants,2,0,1055
General,Dresses,Dresses,3,1,1081
General,Tops,Knits,4,1,2
General,Dresses,Dresses,5,1,1081
General Petite,Tops,Sweaters,5,1,936
General Petite,Bottoms,Jeans,5,1,1026
General,Dresses,Dresses,2,0,1081
General,Bottoms,Shorts,5,1,299
General Petite,Bottoms,Pants,4,1,1055
General Petite,Bottoms,Pants,2,0,1055
General Petite,Bottoms,Jeans,5,1,1026
General Petite,Bottoms,Skirts,4,1,1010
General,Dresses,Dresses,4,0,1086
General Petite,Bottoms,Pants,2,0,1055
General Petite,Bottoms,Jeans,5,1,1026
General,Dresses,Dresses,1,0,1081
Initmates,Intimate,Intimates,5,1,754
General Petite,Tops,Blouses,5,1,815
Initmates,Intimate,Layering,5,1,1164
General Petite,Tops,Knits,5,1,860
General Petite,Tops,Sweaters,5,1,952
General Petite,Tops,Sweaters,3,1,952
General,Tops,Knits,5,1,861
General Petite,Bottoms,Skirts,4,1,1008
General Petite,Tops,Sweaters,4,1,952
General,Bottoms,Pants,4,0,1066
General Petite,Bottoms,Skirts,5,1,1008
General,Bottoms,Jeans,1,0,1025
General,Tops,Blouses,3,0,832
General,Tops,Knits,3,0,861
General,Bottoms,Pants,3,1,1066
General Petite,Bottoms,Skirts,5,1,1008
General,Bottoms,Skirts,5,1,1015
General Petite,Bottoms,Skirts,5,1,1008
General,Tops,Knits,5,1,862
General Petite,Bottoms,Skirts,4,1,1008
General Petite,Tops,Sweaters,5,1,952
General,Bottoms,Jeans,5,1,1025
General Petite,Dresses,Dresses,5,1,1111
General,Bottoms,Pants,5,1,1066
Initmates,Intimate,Swim,2,0,80
General Petite,Bottoms,Skirts,3,0,1008
General,Tops,Knits,5,1,861
General,Tops,Knits,5,1,862
General,Bottoms,Pants,5,1,1066
General Petite,Bottoms,Skirts,5,1,1008
General,Bottoms,Pants,4,1,1066
General,Bottoms,Pants,5,1,1066
General Petite,Bottoms,Skirts,5,1,1008
General,Tops,Knits,5,1,861
General Petite,Bottoms,Jeans,5,1,1028
General Petite,Dresses,Dresses,5,1,1080
General Petite,Bottoms,Skirts,5,1,1008
General Petite,Bottoms,Skirts,3,0,1008
General Petite,Tops,Sweaters,5,1,952
General Petite,Tops,Sweaters,5,1,952
General,Bottoms,Pants,4,1,1066
General,Tops,Knits,5,1,862
General,Bottoms,Skirts,5,1,1015
General,Bottoms,Pants,5,1,1066
General,Bottoms,Pants,3,0,1066
General,Bottoms,Pants,5,1,1066
General,Bottoms,Pants,5,1,1047
General,Dresses,Dresses,3,0,1094
General,Tops,Sweaters,4,1,936
General Petite,Bottoms,Jeans,5,1,1033
General,Tops,Sweaters,5,1,936
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,2,0,1094
Initmates,Intimate,Sleep,4,0,154
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,3,0,1094
Initmates,Intimate,Sleep,4,1,154
General Petite,Trend,Trend,5,1,1140
Initmates,Intimate,Sleep,2,0,154
General,Tops,Sweaters,4,1,936
General,Dresses,Dresses,4,1,1094
Initmates,Intimate,Legwear,5,1,158
General Petite,Bottoms,Jeans,4,1,1033
Initmates,Intimate,Sleep,4,1,154
General,Dresses,Dresses,5,1,1094
General,Tops,Sweaters,3,0,936
General,Dresses,Dresses,5,1,1094
General,Tops,Sweaters,5,1,936
General,Tops,Sweaters,5,1,936
Initmates,Intimate,Intimates,5,1,1154
General,Bottoms,Jeans,4,1,1022
General,Tops,Sweaters,5,1,949
Initmates,Intimate,Sleep,4,1,154
General Petite,Bottoms,Jeans,2,0,1033
Initmates,Intimate,Sleep,4,1,154
General Petite,Trend,Trend,3,0,1140
General,Tops,Sweaters,5,1,936
General,Bottoms,Pants,3,0,1047
General,Tops,Sweaters,5,1,936
General,Tops,Knits,5,1,868
General,Dresses,Dresses,5,1,1094
General,Tops,Sweaters,5,1,936
General,Dresses,Dresses,1,0,1094
General Petite,Bottoms,Jeans,5,1,1033
General,Tops,Sweaters,5,1,936
General,Dresses,Dresses,5,1,1094
Initmates,Intimate,Sleep,5,1,154
General,Tops,Sweaters,4,1,936
General,Dresses,Dresses,5,1,1094
Initmates,Intimate,Sleep,5,1,154
General,Dresses,Dresses,3,0,1094
General,Tops,Sweaters,5,1,936
General,Dresses,Dresses,5,1,1094
General,Tops,Sweaters,5,1,936
General,Dresses,Dresses,5,1,1094
General,Tops,Knits,5,1,878
General,Trend,Trend,5,1,1145
General Petite,Bottoms,Jeans,4,1,1033
General,Tops,Sweaters,5,1,936
General,Tops,Sweaters,5,1,936
General,Tops,Sweaters,5,1,936
General Petite,Bottoms,Jeans,5,1,1033
General Petite,Tops,Knits,3,0,878
General,Dresses,Dresses,3,0,1094
General,Tops,Sweaters,3,0,936
General,Bottoms,Pants,5,1,1047
General,Tops,Sweaters,5,1,936
General,Tops,Sweaters,5,1,936
General Petite,Tops,Knits,5,1,854
General,Tops,Sweaters,5,1,936
Initmates,Intimate,Sleep,5,1,154
General Petite,Bottoms,Jeans,5,1,1033
General Petite,Bottoms,Jeans,4,1,1033
General,Tops,Sweaters,3,0,936
General,Dresses,Dresses,5,1,1094
General,Tops,Sweaters,4,1,936
General,Tops,Sweaters,5,1,936
General,Bottoms,Pants,5,1,1047
General,Dresses,Dresses,5,1,1094
General,Tops,Sweaters,5,1,936
General,Tops,Sweaters,5,1,936
General,Bottoms,Pants,5,1,1047
General,Dresses,Dresses,5,1,1094
General,Tops,Sweaters,3,1,936
General,Tops,Sweaters,5,1,936
General,Dresses,Dresses,5,1,1094
General,Tops,Sweaters,3,1,936
Initmates,Intimate,Intimates,5,1,1154
General,Tops,Sweaters,5,1,936
General,Tops,Sweaters,5,1,936
General,Tops,Sweaters,5,1,936
General,Tops,Knits,4,1,868
General Petite,Tops,Knits,1,0,854
General,Tops,Sweaters,5,1,936
General,Tops,Sweaters,4,1,949
General,Dresses,Dresses,5,1,1094
General,Tops,Sweaters,5,1,936
General,Bottoms,Pants,2,1,1047
General,Dresses,Dresses,4,1,1083
General,Tops,Sweaters,5,1,949
General,Tops,Sweaters,5,1,949
General,Tops,Sweaters,5,1,949
General,Tops,Fine gauge,3,1,909
General,Tops,Sweaters,5,1,949
General,Tops,Knits,5,1,873
General,Tops,Knits,5,1,873
General,Tops,Fine gauge,5,1,909
General Petite,Dresses,Dresses,5,1,1083
General,Tops,Knits,5,1,873
Initmates,Intimate,Swim,5,1,1172
General Petite,Dresses,Dresses,5,1,1083
General,Tops,Sweaters,5,1,949
General,Tops,Sweaters,5,1,949
General,Tops,Fine gauge,4,1,909
General,Tops,Knits,4,1,864
General,Tops,Sweaters,5,1,949
General,Tops,Sweaters,2,0,949
General,Tops,Knits,2,0,873
General,Tops,Knits,5,1,873
General,Tops,Sweaters,5,1,949
General,Tops,Sweaters,5,1,949
General,Tops,Sweaters,4,1,949
General,Tops,Knits,1,0,873
General,Tops,Sweaters,4,1,949
General,Tops,Knits,3,1,873
General,Tops,Knits,5,1,864
General,Tops,Knits,4,1,864
General,Tops,Knits,3,0,873
General,Tops,Knits,5,1,873
General,Tops,Sweaters,5,1,949
General Petite,Dresses,Dresses,4,1,1083
General,Tops,Fine gauge,2,0,909
General,Tops,Sweaters,5,1,949
General,Tops,Sweaters,2,1,949
General,Tops,Sweaters,5,1,949
General,Tops,Knits,5,1,864
General,Tops,Knits,5,1,864
General,Tops,Knits,5,1,873
General Petite,Dresses,Dresses,5,1,1099
General,Bottoms,Skirts,4,1,1001
General Petite,Tops,Blouses,4,1,829
General Petite,Tops,Blouses,5,1,815
General Petite,Dresses,Dresses,2,0,1099
General,Tops,Blouses,5,1,831
Initmates,Intimate,Swim,5,1,738
General Petite,Dresses,Dresses,4,1,1099
General,Dresses,Dresses,5,1,1094
General,Tops,Blouses,3,1,831
General,Bottoms,Skirts,2,0,1001
General,Tops,Fine gauge,5,1,895
General,Tops,Blouses,5,1,831
General,Tops,Fine gauge,5,1,895
General,Bottoms,Skirts,4,1,987
General Petite,Dresses,Dresses,5,1,1099
General Petite,Dresses,Dresses,4,1,1099
General,Tops,Knits,4,1,868
General,Tops,Blouses,5,1,831
General Petite,Tops,Blouses,4,1,829
General Petite,Dresses,Dresses,5,1,1099
General Petite,Tops,Blouses,2,0,829
General Petite,Tops,Blouses,4,1,829
General,Tops,Knits,3,0,868
General,Tops,Blouses,5,1,831
General,Tops,Knits,3,1,868
General,Bottoms,Skirts,4,1,1001
General Petite,Tops,Blouses,3,1,829
General Petite,Tops,Blouses,5,1,815
General,Tops,Fine gauge,5,1,895
General,Tops,Blouses,1,0,831
General Petite,Tops,Blouses,2,0,815
General Petite,Dresses,Dresses,5,1,1099
General Petite,Dresses,Dresses,4,1,1099
General Petite,Tops,Blouses,5,1,829
General,Tops,Blouses,5,1,831
General Petite,Tops,Blouses,4,1,815
General,Dresses,Dresses,1,0,1076
General Petite,Tops,Blouses,3,0,815
General,Tops,Blouses,5,1,831
General Petite,Tops,Blouses,5,1,815
General,Tops,Blouses,5,1,831
General,Tops,Knits,4,1,877
General,Bottoms,Pants,3,0,1068
General,Bottoms,Skirts,3,0,1020
General,Bottoms,Pants,5,1,1068
General,Bottoms,Skirts,1,0,1020
General,Bottoms,Pants,5,1,1068
Initmates,Intimate,Lounge,4,1,691
General,Tops,Blouses,3,0,831
General,Bottoms,Pants,4,1,1068
General Petite,Dresses,Dresses,2,0,1089
General Petite,Dresses,Dresses,4,1,1089
Initmates,Intimate,Lounge,1,0,777
General Petite,Tops,Knits,3,0,860
General Petite,Dresses,Dresses,5,1,1089
General,Tops,Knits,5,1,875
General Petite,Bottoms,Skirts,5,1,992
General Petite,Tops,Knits,5,1,860
Initmates,Intimate,Lounge,5,1,777
Initmates,Intimate,Lounge,5,1,777
General Petite,Tops,Knits,5,1,860
General Petite,Tops,Knits,5,1,860
General,Tops,Sweaters,3,1,927
General Petite,Dresses,Dresses,4,1,1089
Initmates,Intimate,Lounge,3,0,777
General Petite,Bottoms,Skirts,4,1,992
General,Bottoms,Pants,2,0,1068
General,Bottoms,Pants,5,1,1068
General Petite,Tops,Knits,5,1,860
General,Tops,Blouses,5,1,831
General Petite,Bottoms,Skirts,3,0,1020
General Petite,Dresses,Dresses,3,0,1089
General,Bottoms,Pants,2,0,1068
General Petite,Dresses,Dresses,3,0,1089
General Petite,Tops,Knits,2,0,860
General Petite,Bottoms,Skirts,5,1,993
General Petite,Tops,Knits,5,1,860
Initmates,Intimate,Lounge,5,1,777
Initmates,Intimate,Swim,3,0,197
General Petite,Tops,Knits,4,1,860
General,Bottoms,Pants,3,0,1068
General Petite,Tops,Knits,5,1,860
General Petite,Tops,Knits,4,1,860
General,Bottoms,Pants,4,1,1042
General,Bottoms,Pants,5,1,1060
Initmates,Intimate,Intimates,5,1,59
General Petite,Bottoms,Pants,5,1,1060
General Petite,Dresses,Dresses,3,0,1094
General Petite,Bottoms,Pants,5,1,1060
General,Dresses,Dresses,5,1,1110
Initmates,Intimate,Swim,1,0,235
Initmates,Intimate,Lounge,5,1,720
General Petite,Dresses,Dresses,4,1,1098
Initmates,Intimate,Intimates,5,1,59
General Petite,Bottoms,Pants,4,0,1060
General Petite,Bottoms,Pants,4,1,1060
General,Dresses,Dresses,5,1,1110
General Petite,Dresses,Dresses,5,1,1082
General Petite,Bottoms,Pants,3,0,1060
General Petite,Bottoms,Pants,5,1,1060
General Petite,Bottoms,Pants,5,1,1060
General,Bottoms,Pants,4,1,1042
General Petite,Bottoms,Pants,5,1,1060
General Petite,Bottoms,Pants,4,1,1060
General,Dresses,Dresses,5,1,1110
General Petite,Bottoms,Pants,3,1,1060
Initmates,Intimate,Swim,2,0,235
General,Dresses,Dresses,3,0,1072
General Petite,Dresses,Dresses,4,1,1094
General Petite,Bottoms,Pants,5,1,1204
General Petite,Bottoms,Pants,4,1,1204
General Petite,Dresses,Dresses,5,1,1082
General,Dresses,Dresses,3,0,1072
General Petite,Bottoms,Pants,3,0,1060
General Petite,Dresses,Dresses,4,1,1098
General Petite,Bottoms,Pants,5,1,1060
General Petite,Bottoms,Pants,3,1,1060
General Petite,Bottoms,Pants,4,1,1060
General Petite,Bottoms,Pants,3,0,1060
General Petite,Bottoms,Pants,5,1,1060
General Petite,Bottoms,Pants,5,1,1060
General,Dresses,Dresses,4,1,1072
General,Dresses,Dresses,2,0,1094
General Petite,Dresses,Dresses,2,0,1082
Initmates,Intimate,Lounge,4,1,720
General Petite,Bottoms,Pants,5,1,1060
Initmates,Intimate,Lounge,5,1,720
General,Dresses,Dresses,3,0,1110
General,Dresses,Dresses,3,1,1094
General Petite,Bottoms,Pants,5,1,1060
Initmates,Intimate,Lounge,5,1,720
Initmates,Intimate,Lounge,5,1,720
General Petite,Bottoms,Pants,5,1,1060
General,Dresses,Dresses,5,1,1072
General Petite,Bottoms,Jeans,5,1,1022
General Petite,Bottoms,Pants,5,1,1060
General,Dresses,Dresses,2,0,1094
General,Bottoms,Pants,5,1,1042
General,Dresses,Dresses,4,0,1072
General,Dresses,Dresses,5,1,1110
General,Dresses,Dresses,5,1,1094
General Petite,Bottoms,Pants,5,1,1060
General Petite,Bottoms,Pants,5,1,1060
General,Tops,Knits,5,1,868
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,3,1,1094
General,Dresses,Dresses,3,1,1095
General,Bottoms,Jeans,5,1,1028
General,Dresses,Dresses,5,1,1095
General Petite,Tops,Blouses,5,1,850
General Petite,Tops,Blouses,5,1,850
General Petite,Tops,Blouses,5,1,850
General Petite,Tops,Blouses,3,1,850
General Petite,Tops,Sweaters,5,1,940
General,Tops,Knits,2,0,868
General,Bottoms,Jeans,5,1,1028
General,Dresses,Dresses,5,1,1095
General,Tops,Knits,5,1,868
General,Dresses,Dresses,4,1,1095
General Petite,Tops,Blouses,5,1,850
General Petite,Tops,Blouses,3,0,850
General,Bottoms,Jeans,5,1,1028
General Petite,Bottoms,Pants,5,1,1055
General Petite,Tops,Blouses,4,1,850
General,Dresses,Dresses,3,0,1095
General Petite,Tops,Blouses,5,1,850
General,Dresses,Dresses,2,0,1095
General,Dresses,Dresses,5,1,1094
General Petite,Tops,Blouses,5,1,850
General Petite,Tops,Blouses,3,0,850
General Petite,Tops,Blouses,4,1,850
General,Tops,Knits,1,0,875
General Petite,Tops,Blouses,5,1,850
General,Dresses,Dresses,5,1,1094
General,Jackets,Jackets,5,1,979
General,Jackets,Jackets,5,1,979
General Petite,Tops,Blouses,4,1,850
General Petite,Tops,Blouses,4,1,850
General Petite,Tops,Blouses,5,1,850
General Petite,Tops,Blouses,5,1,850
General,Dresses,Dresses,5,1,1095
General Petite,Tops,Blouses,5,1,850
General Petite,Tops,Sweaters,4,1,940
General Petite,Tops,Blouses,4,1,850
General Petite,Tops,Blouses,5,1,850
General Petite,Tops,Blouses,4,1,850
General,Dresses,Dresses,5,1,1094
General,Tops,Knits,5,1,868
General Petite,Tops,Blouses,2,0,850
General Petite,Tops,Blouses,3,1,850
General,Dresses,Dresses,5,1,1095
General Petite,Tops,Blouses,5,1,850
General,Jackets,Jackets,5,1,979
General,Dresses,Dresses,4,1,1095
General,Dresses,Dresses,3,1,1095
General Petite,Tops,Blouses,5,1,850
General,Dresses,Dresses,2,0,1095
General,Dresses,Dresses,5,1,1095
General,Dresses,Dresses,2,0,1095
General,Tops,Blouses,5,1,850
General,Tops,Blouses,5,1,850
General,Tops,Blouses,5,1,850
General,Tops,Blouses,5,1,850
General,Tops,Blouses,3,0,850
General,Tops,Blouses,2,0,850
General,Dresses,Dresses,4,1,1095
General,Tops,Blouses,4,1,850
General,Tops,Blouses,5,1,850
General,Tops,Blouses,5,1,850
General,Tops,Blouses,5,1,850
General,Tops,Blouses,2,0,850
General Petite,Tops,Sweaters,5,1,940
General,Tops,Knits,5,1,875
General,Tops,Knits,4,1,868
General,Tops,Blouses,4,1,850
General,Dresses,Dresses,3,1,1095
General,Jackets,Jackets,5,1,979
General,Tops,Knits,5,1,875
General,Dresses,Dresses,5,1,1095
General,Tops,Blouses,2,0,850
General,Tops,Blouses,3,1,850
General,Dresses,Dresses,5,1,1095
General,Tops,Blouses,4,1,850
General,Tops,Knits,4,1,873
General,Tops,Blouses,4,1,850
General,Dresses,Dresses,5,1,1095
General,Tops,Knits,4,1,875
General,Dresses,Dresses,4,1,1095
General,Dresses,Dresses,4,1,1095
General,Dresses,Dresses,5,1,1095
General Petite,Tops,Knits,5,1,868
General,Tops,Blouses,2,0,850
General,Bottoms,Jeans,5,1,1028
General,Dresses,Dresses,5,1,1095
General,Dresses,Dresses,2,0,1095
General,Tops,Blouses,5,1,850
General,Tops,Knits,5,1,875
General,Tops,Blouses,2,0,850
General,Tops,Sweaters,5,1,940
General,Dresses,Dresses,5,1,1095
General Petite,Tops,Knits,5,1,868
General,Tops,Knits,5,1,875
General,Tops,Sweaters,5,1,940
General,Tops,Blouses,5,1,850
General,Tops,Knits,5,1,873
General,Dresses,Dresses,4,1,1095
General,Tops,Blouses,4,1,836
General,Tops,Blouses,2,1,836
General,Tops,Blouses,4,1,836
General,Tops,Blouses,3,1,836
General,Tops,Blouses,5,1,836
General,Tops,Knits,5,1,865
General,Tops,Blouses,5,1,836
General,Tops,Blouses,4,1,819
General,Tops,Knits,5,1,865
General,Tops,Blouses,5,1,836
General,Tops,Blouses,5,1,819
General,Tops,Blouses,3,1,819
General,Dresses,Dresses,3,0,1080
General,Tops,Knits,5,1,865
General,Tops,Blouses,4,1,836
