Customer_ID,Average_Session_Duration,Average_Pages_Viewed,Purchase_Frequency,Total_Spending,Average_Engagement_Score,Cluster,Engagement_Level,Highly_Engaged
CUST_00366,7.0,5.0,1,14485.45,33.818000000000005,2,Medium Engagement,0
CUST_00367,21.0,7.0,1,548.52,53.99699999999999,0,High Engagement,0
CUST_00368,20.0,8.0,1,122.51,50.457499999999996,0,High Engagement,0
CUST_00369,19.0,7.0,1,561.32,52.286500000000004,1,Low Engagement,0
CUST_00370,11.0,15.0,1,62.46,55.40299999999999,0,High Engagement,0
CUST_00371,1.0,8.0,1,37.56,19.618000000000002,1,Low Engagement,0
CUST_00372,20.0,8.0,1,29.66,46.10549999999999,1,Low Engagement,0
CUST_00373,25.0,9.0,1,522.49,66.535,0,High Engagement,1
CUST_00374,27.0,11.0,1,431.85,75.07400000000001,0,High Engagement,1
CUST_00375,5.0,14.0,1,32.18,42.591,1,Low Engagement,0
CUST_00376,3.0,7.0,1,1624.74,31.8415,1,Low Engagement,0
CUST_00377,10.0,12.0,1,801.16,61.3055,0,High Engagement,1
CUST_00378,18.0,8.0,1,1199.05,59.152499999999996,0,High Engagement,0
CUST_00379,20.0,7.0,1,70.96,43.5265,1,Low Engagement,0
CUST_00380,10.0,11.0,1,941.45,58.9855,0,High Engagement,0
CUST_00381,12.0,7.0,1,796.68,43.701,1,Low Engagement,0
CUST_00382,12.0,6.0,1,746.84,39.711,1,Low Engagement,0
CUST_00383,6.0,10.0,1,339.09,42.939499999999995,1,Low Engagement,0
CUST_00384,17.0,10.0,1,103.2,55.936,0,High Engagement,0
CUST_00385,35.0,9.0,1,1020.35,72.6415,0,High Engagement,1
CUST_00386,16.0,13.0,1,297.36,68.76999999999998,0,High Engagement,1
CUST_00387,22.0,9.0,1,1566.03,68.97749999999999,0,High Engagement,1
CUST_00388,9.0,15.0,1,1000.16,64.37899999999999,0,High Engagement,1
CUST_00389,10.0,12.0,1,706.88,60.72149999999999,0,High Engagement,0
CUST_00390,13.0,11.0,1,469.83,61.2675,0,High Engagement,1
CUST_00391,10.0,5.0,1,33.29,20.446,1,Low Engagement,0
CUST_00392,7.0,7.0,1,1374.36,36.498,1,Low Engagement,0
CUST_00393,17.0,11.0,1,16.4,55.90149999999999,0,High Engagement,0
CUST_00394,7.0,8.0,1,1371.42,41.173,1,Low Engagement,0
CUST_00395,8.0,12.0,1,135.71,48.684,0,High Engagement,0
CUST_00396,21.0,12.0,1,123.69,67.9645,0,High Engagement,1
CUST_00397,20.0,10.0,1,1024.26,70.34849999999999,0,High Engagement,1
CUST_00398,1.0,7.0,1,656.9,27.079000000000004,1,Low Engagement,0
CUST_00399,10.0,7.0,1,718.68,39.514,1,Low Engagement,0
CUST_00400,16.0,9.0,1,356.38,56.032,0,High Engagement,0
CUST_00401,45.0,7.0,1,118.11,53.274,0,High Engagement,0
CUST_00402,2.0,10.0,1,1040.1,43.888,1,Low Engagement,0
CUST_00403,9.0,8.0,1,361.3,38.911,1,Low Engagement,0
CUST_00404,20.0,5.0,1,1401.8,50.9545,1,Low Engagement,0
CUST_00405,8.0,9.0,1,734.19,45.443999999999996,1,Low Engagement,0
CUST_00406,9.0,6.0,1,167.22,26.661999999999995,1,Low Engagement,0
CUST_00407,4.0,8.0,1,145.64,26.3415,1,Low Engagement,0
CUST_00408,11.0,13.0,1,470.04,62.62949999999999,0,High Engagement,1
CUST_00409,8.0,6.0,1,140.95,23.886499999999998,1,Low Engagement,0
CUST_00410,12.0,12.0,1,149.14,56.68450000000001,0,High Engagement,0
CUST_00411,10.0,16.0,1,303.01,61.146,0,High Engagement,0
CUST_00412,13.0,10.0,1,192.69,52.824000000000005,0,High Engagement,0
CUST_00413,13.0,8.0,1,1456.73,52.615,1,Low Engagement,0
CUST_00414,21.0,7.0,1,130.98,46.89699999999999,1,Low Engagement,0
CUST_00415,13.0,15.0,1,527.38,68.93900000000001,0,High Engagement,1
CUST_00416,8.0,11.0,1,2579.98,58.4,0,High Engagement,0
CUST_00417,23.0,11.0,1,66.02,64.09299999999999,0,High Engagement,1
CUST_00418,7.0,7.0,1,440.2,31.386000000000003,1,Low Engagement,0
CUST_00419,21.0,7.0,1,401.48,52.49299999999999,0,High Engagement,0
CUST_00420,7.0,6.0,1,28.4,17.055999999999997,1,Low Engagement,0
CUST_00421,45.0,8.0,1,23.26,53.52499999999999,0,High Engagement,0
CUST_00422,9.0,13.0,1,472.17,58.881499999999996,0,High Engagement,0
CUST_00423,24.0,11.0,1,2130.66,80.035,0,High Engagement,1
CUST_00424,5.0,4.0,1,142.84,15.0975,1,Low Engagement,0
CUST_00425,52.0,7.0,1,103.29,52.7555,0,High Engagement,0
CUST_00426,10.0,15.0,1,225.54,59.097,0,High Engagement,0
CUST_00427,7.0,9.0,1,6363.98,49.3615,2,Medium Engagement,0
CUST_00428,16.0,4.0,1,81.83,31.594,1,Low Engagement,0
CUST_00429,17.0,11.0,1,53.66,57.677499999999995,0,High Engagement,0
CUST_00430,14.0,11.0,1,45.25,52.730999999999995,0,High Engagement,0
CUST_00431,9.0,5.0,1,3569.16,36.44,1,Low Engagement,0
CUST_00432,10.0,6.0,1,1028.79,37.384,1,Low Engagement,0
CUST_00433,8.0,10.0,1,4180.2,55.3985,2,Medium Engagement,0
CUST_00434,16.0,12.0,1,550.06,69.756,0,High Engagement,1
CUST_00435,9.0,10.0,1,49.52,39.967999999999996,1,Low Engagement,0
CUST_00436,23.0,9.0,1,467.49,64.533,0,High Engagement,1
CUST_00437,19.0,10.0,1,165.64,60.592499999999994,0,High Engagement,0
CUST_00438,18.0,12.0,1,1539.87,76.725,0,High Engagement,1
CUST_00439,8.0,9.0,1,1513.47,48.368,1,Low Engagement,0
CUST_00440,6.0,12.0,1,475.64,51.520999999999994,0,High Engagement,0
CUST_00441,18.0,10.0,1,11.65,53.09550000000001,0,High Engagement,0
CUST_00442,15.0,5.0,1,84.6,31.692499999999995,1,Low Engagement,0
CUST_00443,17.0,6.0,1,1271.38,49.792,1,Low Engagement,0
CUST_00444,10.0,11.0,1,264.79,52.86150000000001,0,High Engagement,0
CUST_00445,9.0,11.0,1,132.39,47.551500000000004,1,Low Engagement,0
CUST_00446,19.0,10.0,1,3623.48,73.0085,0,High Engagement,1
CUST_00447,8.0,13.0,1,110.03,49.75,0,High Engagement,0
CUST_00448,21.0,10.0,1,593.4,68.731,0,High Engagement,1
CUST_00449,16.0,9.0,1,2134.26,63.464,0,High Engagement,1
CUST_00450,9.0,10.0,1,66.91,40.82599999999999,1,Low Engagement,0
CUST_00451,16.0,9.0,1,141.96,51.408,0,High Engagement,0
CUST_00452,18.0,10.0,1,952.75,67.9275,0,High Engagement,1
CUST_00453,23.0,13.0,1,42.57,67.91099999999999,0,High Engagement,1
CUST_00454,8.0,7.0,1,214.36,29.6005,1,Low Engagement,0
CUST_00455,10.0,10.0,1,271.91,49.092,1,Low Engagement,0
CUST_00456,25.0,7.0,1,507.24,56.6735,0,High Engagement,0
CUST_00457,16.0,8.0,1,122.34,45.7515,1,Low Engagement,0
CUST_00458,9.0,8.0,1,1331.82,44.823,1,Low Engagement,0
CUST_00459,22.0,5.0,1,855.08,50.629999999999995,1,Low Engagement,0
CUST_00460,26.0,13.0,1,192.46,75.5925,0,High Engagement,1
CUST_00461,14.0,7.0,1,108.3,37.2755,1,Low Engagement,0
CUST_00462,22.0,6.0,1,410.1,49.751999999999995,1,Low Engagement,0
CUST_00463,11.0,10.0,1,59.52,44.26199999999999,1,Low Engagement,0
CUST_00464,15.0,8.0,1,206.18,46.6695,1,Low Engagement,0
CUST_00465,16.0,9.0,1,1717.15,62.868,0,High Engagement,1
CUST_00466,7.0,9.0,1,163.89,36.149499999999996,1,Low Engagement,0
CUST_00467,9.0,11.0,1,215.07,49.871500000000005,1,Low Engagement,0
CUST_00468,16.0,10.0,1,159.43,56.6905,0,High Engagement,0
CUST_00469,33.0,5.0,1,88.01,44.682,1,Low Engagement,0
CUST_00470,8.0,11.0,1,51.96,42.128,1,Low Engagement,0
CUST_00471,12.0,13.0,1,61.93,55.21449999999999,0,High Engagement,0
CUST_00472,20.0,5.0,1,17099.3,54.49849999999999,2,Medium Engagement,0
CUST_00473,17.0,12.0,1,19.34,58.917500000000004,0,High Engagement,0
CUST_00474,9.0,9.0,1,76.66,36.62749999999999,1,Low Engagement,0
CUST_00475,34.0,13.0,1,235.12,79.044,0,High Engagement,1
CUST_00476,15.0,6.0,1,1451.84,47.4125,1,Low Engagement,0
CUST_00477,14.0,9.0,1,155.46,48.74699999999999,1,Low Engagement,0
CUST_00478,15.0,9.0,1,410.32,55.206,0,High Engagement,0
CUST_00479,11.0,11.0,1,508.02,58.003499999999995,0,High Engagement,0
CUST_00480,34.0,8.0,1,558.8,64.7295,0,High Engagement,1
CUST_00481,4.0,8.0,1,166.69,27.027500000000003,1,Low Engagement,0
CUST_00482,11.0,7.0,1,86.96,31.179999999999996,1,Low Engagement,0
CUST_00483,7.0,11.0,1,911.25,53.1375,0,High Engagement,0
CUST_00484,11.0,13.0,1,207.48,58.49749999999999,0,High Engagement,0
CUST_00485,26.0,9.0,1,1852.09,72.18649999999998,0,High Engagement,1
CUST_00486,36.0,11.0,1,173.9,72.846,0,High Engagement,1
CUST_00487,8.0,7.0,1,217.56,29.672500000000003,1,Low Engagement,0
CUST_00488,15.0,10.0,1,42.67,50.21249999999999,0,High Engagement,0
CUST_00489,15.0,14.0,1,812.8,73.38550000000001,0,High Engagement,1
CUST_00490,1.0,9.0,1,252.57,32.0345,1,Low Engagement,0
CUST_00491,9.0,8.0,1,103.22,32.706999999999994,1,Low Engagement,0
CUST_00492,15.0,9.0,1,750.72,58.089999999999996,0,High Engagement,0
CUST_00493,32.0,11.0,1,318.0,75.15899999999999,0,High Engagement,1
CUST_00494,5.0,7.0,1,46.29,18.708,1,Low Engagement,0
CUST_00495,16.0,10.0,1,82.32,53.7465,0,High Engagement,0
CUST_00496,18.0,5.0,1,1468.56,49.045500000000004,1,Low Engagement,0
CUST_00497,28.0,8.0,1,4296.64,69.7405,0,High Engagement,1
CUST_00498,9.0,9.0,1,669.82,46.9235,1,Low Engagement,0
CUST_00499,6.0,11.0,1,524.52,49.045,1,Low Engagement,0
CUST_00500,9.0,9.0,1,96.34,37.433499999999995,1,Low Engagement,0
CUST_00501,12.0,7.0,1,3626.65,48.36899999999999,1,Low Engagement,0
CUST_00502,17.0,12.0,1,846.24,73.1015,0,High Engagement,1
CUST_00503,25.0,10.0,1,1451.32,75.62549999999999,0,High Engagement,1
CUST_00504,18.0,10.0,1,43.88,54.43549999999999,0,High Engagement,0
CUST_00505,8.0,9.0,1,266.0,40.396,1,Low Engagement,0
CUST_00506,13.0,8.0,1,1258.16,52.010999999999996,1,Low Engagement,0
CUST_00507,14.0,4.0,1,2519.4,43.285000000000004,1,Low Engagement,0
CUST_00508,16.0,7.0,1,40.43,37.2845,1,Low Engagement,0
CUST_00509,12.0,6.0,1,490.05,37.743,1,Low Engagement,0
CUST_00510,17.0,8.0,1,717.75,55.781000000000006,0,High Engagement,0
CUST_00511,10.0,11.0,1,337.35,54.1495,0,High Engagement,0
CUST_00512,28.0,9.0,1,122.1,60.657,0,High Engagement,0
CUST_00513,21.0,13.0,1,115.87,69.65249999999999,0,High Engagement,1
CUST_00514,17.0,7.0,1,4485.1,56.55,2,Medium Engagement,0
CUST_00515,11.0,2.0,1,1528.48,35.78249999999999,1,Low Engagement,0
CUST_00516,14.0,11.0,1,731.0,65.027,0,High Engagement,1
CUST_00517,9.0,10.0,1,187.45,45.245999999999995,1,Low Engagement,0
CUST_00518,23.0,6.0,1,114.26,44.1715,1,Low Engagement,0
CUST_00519,28.0,11.0,1,288.48,73.525,0,High Engagement,1
CUST_00520,24.0,5.0,1,43.96,39.1795,1,Low Engagement,0
CUST_00521,5.0,9.0,1,3800.9,45.7795,1,Low Engagement,0
CUST_00522,14.0,17.0,1,50.68,60.841499999999996,0,High Engagement,0
CUST_00523,4.0,9.0,1,961.33,40.523999999999994,1,Low Engagement,0
CUST_00524,24.0,14.0,1,77.75,71.74249999999999,0,High Engagement,1
CUST_00525,12.0,8.0,1,20211.81,54.228,2,Medium Engagement,0
CUST_00526,3.0,16.0,1,18.3,40.9295,0,High Engagement,0
CUST_00527,13.0,6.0,1,746.9,41.513999999999996,1,Low Engagement,0
CUST_00528,29.0,8.0,1,2244.24,68.82000000000001,0,High Engagement,1
CUST_00529,32.0,6.0,1,116.84,48.21349999999999,0,High Engagement,0
CUST_00530,11.0,10.0,1,55.84,44.09799999999999,1,Low Engagement,0
CUST_00531,17.0,8.0,1,108.28,46.445,1,Low Engagement,0
CUST_00532,12.0,6.0,1,844.14,40.230999999999995,1,Low Engagement,0
CUST_00533,27.0,9.0,1,47.57,56.862,0,High Engagement,0
CUST_00534,15.0,11.0,1,45.84,54.346000000000004,0,High Engagement,0
CUST_00535,9.0,8.0,1,339.98,38.615,1,Low Engagement,0
CUST_00536,18.0,6.0,1,1413.16,51.4675,1,Low Engagement,0
CUST_00537,18.0,3.0,1,602.61,43.1115,1,Low Engagement,0
CUST_00538,13.0,11.0,1,712.9,63.3035,0,High Engagement,1
CUST_00539,12.0,7.0,1,287.13,38.757,1,Low Engagement,0
CUST_00540,27.0,9.0,1,1492.32,71.934,0,High Engagement,1
CUST_00541,15.0,14.0,1,609.04,72.05749999999999,0,High Engagement,1
CUST_00542,5.0,9.0,1,284.01,36.003499999999995,1,Low Engagement,0
CUST_00543,7.0,9.0,1,602.76,42.68149999999999,1,Low Engagement,0
CUST_00544,15.0,8.0,1,6777.93,58.83350000000001,2,Medium Engagement,0
CUST_00545,13.0,8.0,1,2297.96,53.903,1,Low Engagement,0
CUST_00546,12.0,9.0,1,169.49,45.7565,1,Low Engagement,0
CUST_00547,6.0,11.0,1,100.68,40.857,1,Low Engagement,0
CUST_00548,19.0,11.0,1,68.3,60.758,0,High Engagement,0
CUST_00549,16.0,9.0,1,199.54,53.088,0,High Engagement,0
CUST_00550,14.0,5.0,1,22.56,27.035500000000003,1,Low Engagement,0
CUST_00551,5.0,8.0,1,5733.93,41.283,2,Medium Engagement,0
CUST_00552,8.0,7.0,1,10870.2,41.8125,2,Medium Engagement,0
CUST_00553,5.0,11.0,1,979.5,50.5035,1,Low Engagement,0
CUST_00554,6.0,10.0,1,292.22,42.2115,1,Low Engagement,0
CUST_00555,7.0,7.0,1,3167.16,38.682,1,Low Engagement,0
CUST_00556,6.0,7.0,1,975.42,33.5295,1,Low Engagement,0
CUST_00557,8.0,3.0,1,259.04,22.1585,1,Low Engagement,0
CUST_00558,34.0,9.0,1,492.24,69.18599999999999,0,High Engagement,1
CUST_00559,14.0,7.0,1,598.76,45.731500000000004,1,Low Engagement,0
CUST_00560,11.0,13.0,1,120.51,55.9415,0,High Engagement,0
CUST_00561,18.0,7.0,1,607.09,51.5735,1,Low Engagement,0
CUST_00562,3.0,8.0,1,2564.49,37.688500000000005,1,Low Engagement,0
CUST_00563,13.0,7.0,1,1407.18,47.803999999999995,1,Low Engagement,0
CUST_00564,19.0,8.0,1,90.82,48.1575,1,Low Engagement,0
CUST_00565,32.0,7.0,1,69.42,49.8435,0,High Engagement,0
CUST_00566,13.0,9.0,1,4364.74,60.12749999999999,2,Medium Engagement,0
CUST_00567,9.0,6.0,1,227.16,28.148,1,Low Engagement,0
CUST_00568,6.0,7.0,1,6334.71,38.0655,2,Medium Engagement,0
CUST_00569,13.0,8.0,1,646.84,49.163000000000004,1,Low Engagement,0
CUST_00570,9.0,10.0,1,36.79,39.294,1,Low Engagement,0
CUST_00571,10.0,10.0,1,58.58,42.38399999999999,1,Low Engagement,0
CUST_00572,14.0,10.0,1,224.5,55.16949999999999,0,High Engagement,0
CUST_00573,9.0,9.0,1,2581.0,51.7195,1,Low Engagement,0
CUST_00574,5.0,9.0,1,1044.0,42.1755,1,Low Engagement,0
CUST_00575,15.0,5.0,1,691.64,41.74249999999999,1,Low Engagement,0
CUST_00576,8.0,12.0,1,260.91,51.896,0,High Engagement,0
CUST_00577,20.0,11.0,1,154.92,65.182,0,High Engagement,1
CUST_00578,7.0,13.0,1,124.84,48.585499999999996,0,High Engagement,0
CUST_00579,24.0,7.0,1,267.15,52.8075,0,High Engagement,0
CUST_00580,9.0,14.0,1,4713.66,67.715,2,Medium Engagement,0
CUST_00581,30.0,9.0,1,3528.37,75.08749999999999,0,High Engagement,1
CUST_00582,5.0,5.0,1,107.96,15.248000000000001,1,Low Engagement,0
CUST_00583,23.0,5.0,1,962.37,51.9455,1,Low Engagement,0
CUST_00584,8.0,9.0,1,85.3,35.096,1,Low Engagement,0
CUST_00585,4.0,9.0,1,540.56,37.932,1,Low Engagement,0
CUST_00586,7.0,12.0,1,1597.0,58.2975,0,High Engagement,0
CUST_00587,30.0,11.0,1,923.93,79.7155,0,High Engagement,1
CUST_00588,10.0,12.0,1,301.86,56.5695,0,High Engagement,0
CUST_00589,16.0,13.0,1,9046.59,79.178,2,Medium Engagement,0
CUST_00590,10.0,9.0,1,680.35,48.921499999999995,1,Low Engagement,0
CUST_00591,13.0,13.0,1,915.15,69.4055,0,High Engagement,1
CUST_00592,10.0,9.0,1,146.92,41.3215,1,Low Engagement,0
CUST_00593,8.0,8.0,1,212.57,34.2315,1,Low Engagement,0
CUST_00594,17.0,10.0,1,354.06,62.05199999999999,0,High Engagement,1
CUST_00595,4.0,9.0,1,269.47,34.419999999999995,1,Low Engagement,0
CUST_00596,6.0,16.0,1,272.1,53.2575,0,High Engagement,0
CUST_00597,18.0,15.0,1,147.49,69.85249999999999,0,High Engagement,1
CUST_00598,12.0,8.0,1,881.44,48.803999999999995,1,Low Engagement,0
CUST_00599,21.0,8.0,1,1777.59,63.51199999999999,0,High Engagement,1
CUST_00600,4.0,14.0,1,139.36,46.0715,0,High Engagement,0
CUST_00601,33.0,8.0,1,952.19,66.925,0,High Engagement,1
CUST_00602,18.0,16.0,1,12592.15,84.40950000000001,2,Medium Engagement,0
CUST_00603,33.0,8.0,1,301.0,61.485,0,High Engagement,1
CUST_00604,22.0,11.0,1,648.31,73.9055,0,High Engagement,1
CUST_00605,10.0,11.0,1,416.76,55.2095,0,High Engagement,0
CUST_00606,20.0,10.0,1,768.42,69.13649999999998,0,High Engagement,1
CUST_00607,29.0,6.0,1,197.56,49.883,0,High Engagement,0
CUST_00608,16.0,12.0,1,1119.96,72.904,0,High Engagement,1
CUST_00609,18.0,5.0,1,1760.08,49.6015,1,Low Engagement,0
CUST_00610,7.0,10.0,1,99.44,38.452,1,Low Engagement,0
CUST_00611,18.0,8.0,1,150.49,49.280499999999996,1,Low Engagement,0
CUST_00612,13.0,3.0,1,96.64,26.785999999999998,1,Low Engagement,0
CUST_00613,10.0,10.0,1,469.7,51.824000000000005,1,Low Engagement,0
CUST_00614,24.0,13.0,1,193.69,74.517,0,High Engagement,1
CUST_00615,4.0,5.0,1,364.34,20.0405,1,Low Engagement,0
CUST_00616,17.0,5.0,1,1621.2,48.12200000000001,1,Low Engagement,0
CUST_00617,20.0,7.0,1,2109.7,58.438500000000005,0,High Engagement,0
CUST_00618,12.0,11.0,1,1299.75,64.00049999999999,0,High Engagement,1
CUST_00619,31.0,13.0,1,1239.23,86.1865,0,High Engagement,1
CUST_00620,13.0,13.0,1,631.0,67.7495,0,High Engagement,1
CUST_00621,7.0,12.0,1,992.46,56.4935,0,High Engagement,0
CUST_00622,7.0,9.0,1,863.05,44.281499999999994,1,Low Engagement,0
CUST_00623,13.0,6.0,1,351.37,37.866,1,Low Engagement,0
CUST_00624,6.0,7.0,1,84.04,21.9255,1,Low Engagement,0
CUST_00625,36.0,14.0,1,100.18,76.5075,0,High Engagement,1
CUST_00626,10.0,3.0,1,46.78,18.976,1,Low Engagement,0
CUST_00627,28.0,14.0,1,145.42,76.3205,0,High Engagement,1
CUST_00628,25.0,6.0,1,1833.55,58.2895,0,High Engagement,0
CUST_00629,16.0,9.0,1,999.24,60.864,0,High Engagement,0
CUST_00630,12.0,13.0,1,93.68,56.6545,0,High Engagement,0
CUST_00631,13.0,11.0,1,458.18,61.1075,0,High Engagement,0
CUST_00632,22.0,5.0,1,297.61,45.562,1,Low Engagement,0
CUST_00633,15.0,6.0,1,266.6,39.6005,1,Low Engagement,0
CUST_00634,24.0,10.0,1,87.38,61.945499999999996,0,High Engagement,1
CUST_00635,8.0,16.0,1,1116.22,63.348499999999994,0,High Engagement,1
CUST_00636,16.0,6.0,1,49.43,34.0785,1,Low Engagement,0
CUST_00637,10.0,12.0,1,506.32,59.113499999999995,0,High Engagement,0
CUST_00638,9.0,9.0,1,27.7,34.147499999999994,1,Low Engagement,0
CUST_00639,10.0,7.0,1,656.45,39.062,1,Low Engagement,0
CUST_00640,19.0,9.0,1,1066.04,64.90599999999999,0,High Engagement,1
CUST_00641,17.0,9.0,1,569.2,59.6575,0,High Engagement,0
CUST_00642,2.0,10.0,1,16214.2,48.59,2,Medium Engagement,0
CUST_00643,31.0,5.0,1,1209.12,56.489,0,High Engagement,0
CUST_00644,16.0,9.0,1,599.44,58.56399999999999,0,High Engagement,0
CUST_00645,8.0,10.0,1,574.78,48.9265,1,Low Engagement,0
CUST_00646,21.0,9.0,1,1622.12,68.2405,0,High Engagement,1
CUST_00647,25.0,9.0,1,562.2,66.855,0,High Engagement,1
CUST_00648,14.0,10.0,1,240.48,55.58149999999999,0,High Engagement,0
CUST_00649,13.0,11.0,1,826.23,63.9515,0,High Engagement,1
CUST_00650,10.0,5.0,1,374.74,30.134,1,Low Engagement,0
CUST_00651,19.0,7.0,1,531.79,52.0865,1,Low Engagement,0
CUST_00652,18.0,11.0,1,423.08,68.077,0,High Engagement,1
CUST_00653,22.0,10.0,1,920.19,71.56,0,High Engagement,1
CUST_00654,20.0,7.0,1,762.12,54.710499999999996,0,High Engagement,0
CUST_00655,17.0,8.0,1,412.0,53.125,0,High Engagement,0
CUST_00656,15.0,8.0,1,28.6,39.8175,1,Low Engagement,0
CUST_00657,16.0,11.0,1,4740.2,73.604,2,Medium Engagement,0
CUST_00658,22.0,10.0,1,107.92,61.136,0,High Engagement,0
CUST_00659,21.0,11.0,1,148.56,65.75649999999999,0,High Engagement,1
CUST_00660,13.0,4.0,1,114.0,28.1775,1,Low Engagement,0
CUST_00661,11.0,5.0,1,697.96,34.959999999999994,1,Low Engagement,0
CUST_00662,33.0,9.0,1,1043.68,72.3655,0,High Engagement,1
CUST_00663,5.0,7.0,1,300.82,26.6,1,Low Engagement,0
CUST_00664,9.0,8.0,1,369.47,39.022999999999996,1,Low Engagement,0
CUST_00665,15.0,7.0,1,212.76,42.1125,1,Low Engagement,0
CUST_00666,27.0,9.0,1,375.36,65.814,0,High Engagement,1
CUST_00667,24.0,9.0,1,87.59,57.26699999999999,0,High Engagement,0
CUST_00668,14.0,11.0,1,226.36,59.163,0,High Engagement,0
CUST_00669,5.0,7.0,1,265.34,25.892,1,Low Engagement,0
CUST_00670,10.0,10.0,1,126.72,45.388,1,Low Engagement,0
CUST_00671,16.0,7.0,1,1293.15,52.180499999999995,1,Low Engagement,0
CUST_00672,19.0,10.0,1,142.39,59.8405,0,High Engagement,0
CUST_00673,26.0,9.0,1,1235.45,70.76249999999999,0,High Engagement,1
CUST_00674,13.0,8.0,1,2916.24,54.415,1,Low Engagement,0
CUST_00675,6.0,10.0,1,2439.48,50.895500000000006,1,Low Engagement,0
CUST_00676,5.0,8.0,1,1702.95,38.943000000000005,1,Low Engagement,0
CUST_00677,12.0,6.0,1,4674.4,45.043,2,Medium Engagement,0
CUST_00678,21.0,11.0,1,362.94,70.2805,0,High Engagement,1
CUST_00679,13.0,8.0,1,216.03,43.699,1,Low Engagement,0
CUST_00680,4.0,11.0,1,371.48,44.716,1,Low Engagement,0
CUST_00681,11.0,9.0,1,286.05,46.555499999999995,1,Low Engagement,0
CUST_00682,25.0,4.0,1,208.35,44.437,1,Low Engagement,0
CUST_00683,3.0,12.0,1,728.98,49.921,1,Low Engagement,0
CUST_00684,11.0,8.0,1,152.36,38.370999999999995,1,Low Engagement,0
CUST_00685,24.0,4.0,1,524.8,48.489,1,Low Engagement,0
CUST_00686,8.0,7.0,1,145.58,27.7005,1,Low Engagement,0
CUST_00687,14.0,12.0,1,54.07,56.187,0,High Engagement,0
CUST_00688,20.0,7.0,1,230.67,48.778499999999994,1,Low Engagement,0
CUST_00689,38.0,8.0,1,409.84,63.775499999999994,0,High Engagement,1
CUST_00690,21.0,10.0,1,3778.05,74.89099999999999,0,High Engagement,1
CUST_00691,6.0,12.0,1,584.55,52.49699999999999,0,High Engagement,0
CUST_00692,28.0,6.0,1,382.51,52.959500000000006,0,High Engagement,0
CUST_00693,15.0,14.0,1,914.24,73.8455,0,High Engagement,1
CUST_00694,6.0,9.0,1,161.82,34.526999999999994,1,Low Engagement,0
CUST_00695,3.0,11.0,1,94.57,37.013,1,Low Engagement,0
CUST_00696,5.0,7.0,1,178.05,23.932,1,Low Engagement,0
CUST_00697,9.0,8.0,1,1499.61,45.275,1,Low Engagement,0
CUST_00698,13.0,4.0,1,197.1,30.8415,1,Low Engagement,0
CUST_00699,15.0,11.0,1,223.0,60.64999999999999,0,High Engagement,0
CUST_00700,20.0,9.0,1,27.62,51.00799999999999,0,High Engagement,0
CUST_00701,5.0,7.0,1,1881.12,34.568,1,Low Engagement,0
CUST_00702,8.0,8.0,1,6832.65,46.2875,2,Medium Engagement,0
CUST_00703,14.0,7.0,1,354.73,43.1915,1,Low Engagement,0
CUST_00704,13.0,9.0,1,733.14,54.8195,0,High Engagement,0
CUST_00705,16.0,9.0,1,164.06,52.10399999999999,0,High Engagement,0
CUST_00706,11.0,8.0,1,90.99,36.026999999999994,1,Low Engagement,0
CUST_00707,23.0,9.0,1,246.8,61.324999999999996,0,High Engagement,1
CUST_00708,18.0,15.0,1,12621.72,83.94449999999999,2,Medium Engagement,0
CUST_00709,18.0,14.0,1,523.96,75.4685,0,High Engagement,1
CUST_00710,5.0,7.0,1,1052.64,32.532,1,Low Engagement,0
CUST_00711,25.0,11.0,1,67.76,65.595,0,High Engagement,1
CUST_00712,26.0,8.0,1,665.62,63.141999999999996,0,High Engagement,1
CUST_00713,5.0,16.0,1,225.05,50.876,0,High Engagement,0
CUST_00714,36.0,7.0,1,300.8,57.3225,0,High Engagement,0
CUST_00715,15.0,10.0,1,301.06,58.32849999999999,0,High Engagement,0
CUST_00716,9.0,7.0,1,1823.45,41.176,1,Low Engagement,0
CUST_00717,9.0,6.0,1,33.56,21.082,1,Low Engagement,0
CUST_00718,4.0,5.0,1,617.72,22.6605,1,Low Engagement,0
CUST_00719,28.0,1.0,1,68.42,39.92,1,Low Engagement,0
CUST_00720,9.0,17.0,1,508.36,62.036,0,High Engagement,1
CUST_00721,10.0,7.0,1,1421.3,42.342,1,Low Engagement,0
CUST_00722,5.0,12.0,1,69.2,41.1455,1,Low Engagement,0
CUST_00723,16.0,5.0,1,1216.44,45.692499999999995,1,Low Engagement,0
CUST_00724,14.0,10.0,1,198.74,54.62149999999999,0,High Engagement,0
CUST_00725,29.0,6.0,1,187.52,49.611000000000004,0,High Engagement,0
CUST_00726,4.0,7.0,1,463.47,27.4285,1,Low Engagement,0
CUST_00727,16.0,6.0,1,351.63,42.5985,1,Low Engagement,0
